,long_date,Zip,total_num_crimes,crimes_per_capita,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates
610,5/1/2019,60653,16,0.000463741,0,201905,337050,107,40.5,48,152.2970491,1800,386363,186,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,24815.04,4.07
611,5/1/2019,60656,3,0.000110583,0,201905,279300,81,33.5,52,177.1296296,1100,290238,138,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,24815.04,4.07
612,5/1/2019,60657,24,0.000359341,0,201905,502500,429,27,304,249.95,1175,632157,710,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,24815.04,4.07
613,5/1/2019,60660,7,0.000146671,0,201905,251050,164,35.5,100,175.3859857,1100,305797,251,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,24815.04,4.07
614,5/1/2020,60602,17,0.242857143,0,202005,1050050,25,85,4,550,1758,1244887,27,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,25383.11,3.23
615,5/1/2020,60605,2,0.000160992,0,202005,444950,210,45,88,321.7391304,1340,764436,378,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,25383.11,3.23
616,5/1/2020,60607,6,0.000385802,0,202005,549950,176,45,88,344.8540707,1350,748574,282,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,25383.11,3.23
617,5/1/2020,60608,20,0.000216282,0,202005,345049,92,50,52,233,1217,403230,137,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,25383.11,3.23
618,5/1/2020,60609,10,0.000125835,0,202005,238050,32,65,20,169.1923077,1400,254519,55,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,25383.11,3.23
619,5/1/2020,60610,31,0.000652453,0,202005,590050,350,65,144,343.75,1450,1017588,440,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,25383.11,3.23
620,5/1/2020,60612,12,0.000315873,0,202005,369050,76,35,40,190.8333333,1300,475144,124,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,25383.11,3.23
621,5/1/2020,60613,10,0.000197832,0,202005,314950,230,54,128,223.9910314,900,549858,334,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,25383.11,3.23
622,5/1/2020,60614,18,0.000274918,0,202005,750050,488,60,272,330.9481216,1500,1198551,674,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,25383.11,3.23
623,5/1/2020,60615,6,0.000133049,0,202005,240050,127,71,64,140.7978545,1500,413103,191,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,25383.11,3.23
624,5/1/2020,60616,5,0.000106218,0,202005,395050,142,51,84,275,1226,436825,232,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,25383.11,3.23
625,5/1/2020,60618,24,0.000244531,0,202005,509950,183,44,144,249.5507488,1450,644433,294,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,25383.11,3.23
626,5/1/2020,60620,22,0.000256497,0,202005,160050,144,63,56,97.44936234,1380,157265,245,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,25383.11,3.23
627,5/1/2020,60621,6,0.000126279,0,202005,95050,23,101,4,44.48398577,1300,85649,38,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,25383.11,3.23
628,5/1/2020,60622,25,0.000328882,0,202005,629050,165,39,116,249.9995,1400,730449,288,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,25383.11,3.23
629,5/1/2020,60623,24,0.000221926,0,202005,135050,17,48,8,78.08340728,1428,143764,34,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,25383.11,3.23
630,5/1/2020,60624,17,0.000372423,0,202005,115050,18,67,4,101.6138673,1200,133802,25,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,25383.11,3.23
631,5/1/2020,60625,12,0.000131361,0,202005,389050,120,35,84,207.92,1430,523878,187,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,25383.11,3.23
632,5/1/2020,60626,2,3.38E-05,0,202005,185050,85,55,44,160,900,220855,127,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,25383.11,3.23
633,5/1/2020,60629,12,0.000105278,0,202005,220050,76,59,44,143.8888889,1300,212044,140,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,25383.11,3.23
634,5/1/2020,60630,9,0.000164291,0,202005,338050,80,51,52,171.5833333,1232,335656,142,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,25383.11,3.23
635,5/1/2020,60631,5,0.000173418,0,202005,385050,86,39,48,198.5294118,1350,412828,129,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,25383.11,3.23
636,5/1/2020,60632,11,0.000125604,0,202005,235950,34,60,20,168.8,1230,237649,68,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,25383.11,3.23
637,5/1/2020,60636,12,0.000233232,0,202005,72050,37,70,16,55.88235294,1080,89677,73,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,25383.11,3.23
638,5/1/2020,60637,28,0.000490454,0,202005,209950,98,77,32,121.875,1450,310129,151,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,25383.11,3.23
639,5/1/2020,60640,13,0.000175604,0,202005,319950,150,51,76,199.1666667,1000,428308,257,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,25383.11,3.23
640,5/1/2020,60641,6,8.13E-05,0,202005,349950,82,43,52,174.628821,1584,443558,144,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,25383.11,3.23
641,5/1/2020,60644,6,0.000101593,1,202005,154950,30,50,8,96.40437728,1520,158865,55,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,25383.11,3.23
642,5/1/2020,60647,36,0.000364487,0,202005,540050,155,44,116,202.4286437,1100,622428,278,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,25383.11,3.23
643,5/1/2020,60653,3,8.70E-05,0,202005,324050,89,49,56,139.8809524,1728,375834,146,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,25383.11,3.23
644,5/1/2020,60656,2,7.37E-05,0,202005,269950,72,53,44,173.3333333,1000,294023,115,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,25383.11,3.23
645,5/1/2020,60657,19,0.000284478,0,202005,499050,316,49,212,264.0625,1250,650680,493,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,25383.11,3.23
646,5/1/2020,60660,5,0.000104765,0,202005,229550,124,61,56,168.6875,1161,316578,203,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,25383.11,3.23
647,6/1/2017,60602,28,0.4,0,201706,544050,15,42.5,4,393.9964158,1100,838843,20,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,21349.63,3.9
648,6/1/2017,60605,10,0.000804959,0,201706,432300.5,192,32,124,315.4830502,1250,557152,321,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,21349.63,3.9
649,6/1/2017,60607,24,0.00154321,0,201706,492050,151,33,128,324.0287278,1288,779217,417,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,21349.63,3.9
650,6/1/2017,60608,34,0.000367679,0,201706,325050,83,34.5,60,227.5585314,1275,394199,156,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,21349.63,3.9
651,6/1/2017,60609,24,0.000302005,0,201706,170050,65,68.5,20,106.5333333,1393,231635,105,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,21349.63,3.9
652,6/1/2017,60610,53,0.001115484,0,201706,585000,355,45,180,351.6175032,1400,1176946,546,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,21349.63,3.9
653,6/1/2017,60612,20,0.000526454,0,201706,357050,66,32,60,133,1353,532315,146,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,21349.63,3.9
654,6/1/2017,60613,31,0.000613278,0,201706,359050,243,36,156,225.5322339,1000,616563,454,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,21349.63,3.9
655,6/1/2017,60614,43,0.000656749,0,201706,810050,500,37,288,322.283105,1625,1456951,813,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,21349.63,3.9
656,6/1/2017,60615,7,0.000155224,0,201706,225050,176,59,72,120.1658537,1550,421316,297,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,21349.63,3.9
657,6/1/2017,60616,10,0.000212436,0,201706,347000,148,43,76,253.2615545,1287,439499,308,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,21349.63,3.9
658,6/1/2017,60618,44,0.000448307,0,201706,562050,263,33,180,215.6493732,1564.5,697410,484,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,21349.63,3.9
659,6/1/2017,60620,11,0.000128248,0,201706,127050,211,60.5,88,81.4973262,1300,123683,326,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,21349.63,3.9
660,6/1/2017,60621,5,0.000105232,0,201706,37000,39,80,4,22.9870892,1281,52006,52,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,21349.63,3.9
661,6/1/2017,60622,44,0.000578833,0,201706,599550,223,30.5,196,236.6956522,1355,775121,447,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,21349.63,3.9
662,6/1/2017,60623,23,0.000212679,0,201706,87500,22,67.5,8,60.04302715,1186,150530,45,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,21349.63,3.9
663,6/1/2017,60624,20,0.000438145,0,201706,86800,38,96,8,49.75,1289,97882,55,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,21349.63,3.9
664,6/1/2017,60625,45,0.000492605,0,201706,359950,167,38.5,128,184.1275486,1100,471400,326,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,21349.63,3.9
665,6/1/2017,60626,4,6.75E-05,0,201706,179800,90,46,60,121.092437,800,233964,176,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,21349.63,3.9
666,6/1/2017,60629,19,0.00016669,0,201706,176250,165,40,100,116.5086207,1168,166986,300,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,21349.63,3.9
667,6/1/2017,60630,19,0.000346836,0,201706,332500,118,36,84,182.7543616,1465,344721,226,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,21349.63,3.9
668,6/1/2017,60631,2,6.94E-05,#N/A,201706,376050,95,33,68,192.7604167,1235.5,408581,178,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,21349.63,3.9
669,6/1/2017,60632,14,0.000159859,0,201706,199000,50,31,24,154.2004342,1151,198252,113,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,21349.63,3.9
670,6/1/2017,60636,19,0.000369283,0,201706,50000,102,86,32,34.95928571,1171,63558,136,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,21349.63,3.9
671,6/1/2017,60637,33,0.000578035,0,201706,164050,91,45,32,98.19444444,1600,272262,159,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,21349.63,3.9
672,6/1/2017,60640,15,0.000202621,0,201706,261550,227,33,152,196.8333333,1000,381113,459,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,21349.63,3.9
673,6/1/2017,60641,12,0.000162549,0,201706,349500,128,30.5,96,173.3333333,1476,401268,222,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,21349.63,3.9
674,6/1/2017,60644,19,0.000321712,0,201706,95050,57,78,16,48.32750967,1404.5,117836,81,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,21349.63,3.9
675,6/1/2017,60647,59,0.000597353,0,201706,520050,174,30.5,152,199.9581667,1260.5,623727,381,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,21349.63,3.9
676,6/1/2017,60653,13,0.00037679,0,201706,344950,69,52.5,28,136.7958832,1940,358885,143,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,21349.63,3.9
677,6/1/2017,60656,7,0.000258026,0,201706,285000,69,34.5,64,153.8090554,1021.5,259771,138,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,21349.63,3.9
678,6/1/2017,60657,24,0.000359341,0,201706,627549.5,381,36.5,260,271.0311573,1375,820713,700,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,21349.63,3.9
679,6/1/2017,60660,10,0.000209529,0,201706,229500,143,38,76,165.8115436,900,291270,252,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,21349.63,3.9
680,6/1/2018,60602,34,0.485714286,0,201806,550049,24,66,8,394.2645161,1395,1009556,29,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,24271.41,4.57
681,6/1/2018,60605,10,0.000804959,0,201806,425050,260,38,124,322.4719101,1250,704566,391,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,24271.41,4.57
682,6/1/2018,60607,19,0.001221708,0,201806,499050,167,31,104,344.488189,1200,686288,386,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,24271.41,4.57
683,6/1/2018,60608,31,0.000335237,0,201806,315050,103,39,52,244.5,1201,380679,173,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,24271.41,4.57
684,6/1/2018,60609,19,0.000239087,0,201806,219950,63,40,28,160.6060606,1287,258586,103,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,24271.41,4.57
685,6/1/2018,60610,45,0.000947109,0,201806,574550,411,39,216,342.8571429,1350,1090958,588,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,24271.41,4.57
686,6/1/2018,60612,8,0.000210582,0,201806,329050,81,35,44,180.2459016,1400,518515,141,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,24271.41,4.57
687,6/1/2018,60613,14,0.000276964,0,201806,325050,243,28,204,216.5,900,554597,426,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,24271.41,4.57
688,6/1/2018,60614,32,0.000488744,0,201806,749950,539,38,272,318,1400,1328417,847,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,24271.41,4.57
689,6/1/2018,60615,4,8.87E-05,0,201806,229950,168,57,72,133.5,1560,399029,261,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,24271.41,4.57
690,6/1/2018,60616,9,0.000191192,0,201806,350050,137,44,80,248.1273408,1100,432388,250,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,24271.41,4.57
691,6/1/2018,60618,41,0.000417741,0,201806,559050,295,31,192,229.974359,1462,678638,494,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,24271.41,4.57
