long_date,Zip,total_num_crimes,total_num_noise,month_year,Full_date,short_date,zip_code,city_state,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
10/1/2020,60621,4,4,202010.0,10/1/2020,10/2020,60621.0,"chicago, il",75050.0,29.0,49.0,12.0,65.51518761,1300.0,91534.0,49.0
10/1/2020,60622,6,6,202010.0,10/1/2020,10/2020,60622.0,"chicago, il",540050.0,353.0,28.0,200.0,251.0582011,1200.0,656756.0,484.0
10/1/2020,60623,6,6,202010.0,10/1/2020,10/2020,60623.0,"chicago, il",165050.0,17.0,32.0,12.0,119.33333329999999,1300.0,222079.0,44.0
10/1/2020,60624,10,10,202010.0,10/1/2020,10/2020,60624.0,"chicago, il",124950.0,21.0,95.0,12.0,82.5,1200.0,134281.0,32.0
10/1/2020,60625,10,10,202010.0,10/1/2020,10/2020,60625.0,"chicago, il",317050.0,193.0,30.0,104.0,195.4397394,1100.0,431206.0,297.0
10/1/2020,60626,0,0,202010.0,10/1/2020,10/2020,60626.0,"chicago, il",199050.0,151.0,30.0,88.0,145.0,948.0,224120.0,225.0
10/1/2020,60628,2,2,202010.0,10/1/2020,10/2020,60628.0,"chicago, il",95550.0,122.0,54.0,72.0,78.37301587,1200.0,109371.0,264.0
10/1/2020,60629,6,6,202010.0,10/1/2020,10/2020,60629.0,"chicago, il",214950.0,53.0,38.0,28.0,145.83333330000002,1320.0,209460.0,176.0
10/1/2020,60630,3,3,202010.0,10/1/2020,10/2020,60630.0,"chicago, il",329950.0,121.0,25.0,76.0,187.375,1269.0,340545.0,228.0
10/1/2020,60631,2,2,202010.0,10/1/2020,10/2020,60631.0,"chicago, il",363050.0,80.0,31.0,60.0,197.1683168,1370.0,425271.0,155.0
10/1/2020,60632,4,4,202010.0,10/1/2020,10/2020,60632.0,"chicago, il",259950.0,43.0,45.0,24.0,172.21693630000001,1400.0,277592.0,94.0
10/1/2020,60633,1,1,202010.0,10/1/2020,10/2020,60633.0,"chicago, il",125050.0,17.0,36.0,8.0,95.43568465,1200.0,137743.0,49.0
10/1/2020,60634,6,6,202010.0,10/1/2020,10/2020,60634.0,"chicago, il",345050.0,150.0,34.0,108.0,182.5,1500.0,340401.0,293.0
10/1/2020,60636,8,8,202010.0,10/1/2020,10/2020,60636.0,"chicago, il",85050.0,40.0,49.0,24.0,58.82352941,1080.0,95477.0,91.0
10/1/2020,60637,8,8,202010.0,10/1/2020,10/2020,60637.0,"chicago, il",230050.0,104.0,57.0,44.0,144.5454545,1400.0,317019.0,156.0
10/1/2020,60638,0,0,202010.0,10/1/2020,10/2020,60638.0,"chicago, il",289950.0,76.0,30.0,56.0,189.9,1200.0,282604.0,203.0
10/1/2020,60639,4,4,202010.0,10/1/2020,10/2020,60639.0,"chicago, il",279050.0,44.0,32.0,32.0,177.2727273,1176.0,286536.0,85.0
10/1/2020,60640,11,11,202010.0,10/1/2020,10/2020,60640.0,"chicago, il",284950.0,308.0,35.0,132.0,199.84,950.0,362366.0,437.0
10/1/2020,60641,3,3,202010.0,10/1/2020,10/2020,60641.0,"chicago, il",355050.0,124.0,37.0,60.0,182.8580285,1025.0,386340.0,201.0
10/1/2020,60642,3,3,202010.0,10/1/2020,10/2020,60642.0,"chicago, il",540050.0,204.0,36.0,104.0,283.7837838,1350.0,593392.0,262.0
10/1/2020,60643,1,1,202010.0,10/1/2020,10/2020,60643.0,"chicago, il",210050.0,96.0,39.0,72.0,147.3269789,1500.0,284436.0,241.0
10/1/2020,60644,4,4,202010.0,10/1/2020,10/2020,60644.0,"chicago, il",200050.0,21.0,35.0,8.0,120.9103841,1537.0,196801.0,51.0
10/1/2020,60645,5,5,202010.0,10/1/2020,10/2020,60645.0,"chicago, il",174050.0,105.0,39.0,52.0,144.4444444,1050.0,216502.0,163.0
10/1/2020,60646,0,0,202010.0,10/1/2020,10/2020,60646.0,"chicago, il",519550.0,68.0,32.0,48.0,205.9690494,2056.0,618918.0,125.0
10/1/2020,60647,10,10,202010.0,10/1/2020,10/2020,60647.0,"chicago, il",499050.0,314.0,25.0,200.0,242.1602787,1200.0,587449.0,478.0
10/1/2020,60649,5,5,202010.0,10/1/2020,10/2020,60649.0,"chicago, il",127550.0,62.0,43.0,32.0,87.5,1300.0,172184.0,112.0
10/1/2020,60651,4,4,202010.0,10/1/2020,10/2020,60651.0,"chicago, il",220050.0,35.0,51.0,24.0,115.6,1200.0,284752.0,74.0
10/1/2020,60652,0,0,202010.0,10/1/2020,10/2020,60652.0,"chicago, il",225050.0,24.0,50.0,24.0,158.9324619,1100.0,197423.0,107.0
10/1/2020,60653,4,4,202010.0,10/1/2020,10/2020,60653.0,"chicago, il",345050.0,83.0,40.0,36.0,149.95,1800.0,371607.0,149.0
10/1/2020,60654,3,3,202010.0,10/1/2020,10/2020,60654.0,"chicago, il",432050.0,481.0,42.0,160.0,363.5116598,1138.0,631408.0,533.0
10/1/2020,60655,5,5,202010.0,10/1/2020,10/2020,60655.0,"chicago, il",269950.0,41.0,29.0,36.0,189.3984713,1392.0,290461.0,105.0
10/1/2020,60656,1,1,202010.0,10/1/2020,10/2020,60656.0,"chicago, il",185950.0,86.0,45.0,56.0,159.99,1025.0,243133.0,144.0
10/1/2020,60657,6,6,202010.0,10/1/2020,10/2020,60657.0,"chicago, il",444050.0,619.0,33.0,260.0,250.2780868,1200.0,550804.0,819.0
10/1/2020,60659,1,1,202010.0,10/1/2020,10/2020,60659.0,"chicago, il",200050.0,56.0,38.0,24.0,140.0,1040.0,233356.0,95.0
10/1/2020,60660,2,2,202010.0,10/1/2020,10/2020,60660.0,"chicago, il",229950.0,173.0,38.0,84.0,178.961504,1100.0,291747.0,258.0
10/1/2020,60661,5,5,202010.0,10/1/2020,10/2020,60661.0,"chicago, il",364950.0,130.0,36.0,40.0,327.5862069,883.0,393406.0,144.0
10/1/2020,60706,0,0,,,,,,,,,,,,,
10/1/2020,60707,0,0,,,,,,,,,,,,,
10/1/2020,60712,0,0,,,,,,,,,,,,,
10/1/2020,60714,0,0,,,,,,,,,,,,,
10/1/2020,60803,0,0,,,,,,,,,,,,,
10/1/2020,60805,0,0,,,,,,,,,,,,,
10/1/2020,90615,4,4,,,,,,,,,,,,,
11/1/2016,9020,0,0,,,,,,,,,,,,,
11/1/2016,60068,0,0,,,,,,,,,,,,,
11/1/2016,60302,17,17,,,,,,,,,,,,,
11/1/2016,60409,1,1,,,,,,,,,,,,,
11/1/2016,60459,0,0,,,,,,,,,,,,,
11/1/2016,60602,29,29,201611.0,11/1/2016,11/2016,60602.0,"chicago, il",600050.0,17.0,61.5,0.0,430.1075268999999,1350.0,1197396.0,24.0
11/1/2016,60605,4,4,201611.0,11/1/2016,11/2016,60605.0,"chicago, il",419500.0,166.0,45.5,48.0,300.0,1243.0,514241.0,237.0
11/1/2016,60607,16,16,201611.0,11/1/2016,11/2016,60607.0,"chicago, il",452500.0,101.0,48.5,40.0,282.13401519999996,1317.5,623927.0,277.0
11/1/2016,60608,26,26,201611.0,11/1/2016,11/2016,60608.0,"chicago, il",299995.0,73.0,60.0,16.0,221.84375,1200.0,347878.0,119.0
11/1/2016,60609,16,16,201611.0,11/1/2016,11/2016,60609.0,"chicago, il",158050.0,61.0,67.5,24.0,103.1128277,1128.0,207129.0,102.0
11/1/2016,60610,41,41,201611.0,11/1/2016,11/2016,60610.0,"chicago, il",529950.0,315.0,56.0,100.0,326.7083333,1362.5,1185865.0,484.0
11/1/2016,60611,11,11,201611.0,11/1/2016,11/2016,60611.0,"chicago, il",599549.5,528.0,73.5,92.0,407.0938945,1400.0,1152485.0,676.0
11/1/2016,60612,19,19,201611.0,11/1/2016,11/2016,60612.0,"chicago, il",290050.0,74.0,60.0,20.0,145.625,1200.0,417506.0,117.0
11/1/2016,60613,22,22,201611.0,11/1/2016,11/2016,60613.0,"chicago, il",319050.0,288.0,54.0,92.0,195.0587764,900.0,608926.0,408.0
11/1/2016,60614,50,50,201611.0,11/1/2016,11/2016,60614.0,"chicago, il",749950.0,471.0,50.5,152.0,320.69428569999997,1563.0,1287601.0,661.0
11/1/2016,60615,4,4,201611.0,11/1/2016,11/2016,60615.0,"chicago, il",217050.0,160.0,81.0,40.0,130.11904760000002,1600.0,404865.0,230.0
11/1/2016,60616,13,13,201611.0,11/1/2016,11/2016,60616.0,"chicago, il",322545.0,157.0,54.5,64.0,250.0,1209.0,399773.0,281.0
11/1/2016,60617,17,17,201611.0,11/1/2016,11/2016,60617.0,"chicago, il",100045.0,201.0,80.0,60.0,74.78094352,1235.0,112816.0,300.0
11/1/2016,60618,50,50,201611.0,11/1/2016,11/2016,60618.0,"chicago, il",567000.0,310.0,47.0,96.0,198.21295609999999,1500.0,699082.0,438.0
11/1/2016,60619,6,6,201611.0,11/1/2016,11/2016,60619.0,"chicago, il",111550.0,201.0,54.0,56.0,78.90157194,1241.0,113558.0,305.0
11/1/2016,60620,22,22,201611.0,11/1/2016,11/2016,60620.0,"chicago, il",110050.0,232.0,64.5,64.0,73.09160305,1284.0,111927.0,323.0
11/1/2016,60621,6,6,201611.0,11/1/2016,11/2016,60621.0,"chicago, il",49050.0,43.0,87.5,8.0,36.90566038,1205.0,52171.0,62.0
11/1/2016,60622,37,37,201611.0,11/1/2016,11/2016,60622.0,"chicago, il",549050.0,213.0,44.0,64.0,237.42236019999999,1300.0,703919.0,339.0
11/1/2016,60623,21,21,201611.0,11/1/2016,11/2016,60623.0,"chicago, il",82550.0,27.0,75.5,8.0,58.60805861,1364.0,162360.0,50.0
11/1/2016,60624,15,15,201611.0,11/1/2016,11/2016,60624.0,"chicago, il",90202.5,41.0,128.0,8.0,50.0,1301.0,98297.0,57.0
11/1/2016,60625,38,38,201611.0,11/1/2016,11/2016,60625.0,"chicago, il",319050.0,191.0,55.0,52.0,172.8271605,1200.0,484533.0,279.0
11/1/2016,60626,7,7,201611.0,11/1/2016,11/2016,60626.0,"chicago, il",180000.0,129.0,71.5,28.0,125.8778409,941.0,211191.0,193.0
11/1/2016,60628,11,11,201611.0,11/1/2016,11/2016,60628.0,"chicago, il",65050.0,294.0,79.0,72.0,48.32510451,1150.0,76166.0,398.0
11/1/2016,60629,15,15,201611.0,11/1/2016,11/2016,60629.0,"chicago, il",162450.0,170.0,62.0,64.0,114.1290727,1167.0,157595.0,320.0
11/1/2016,60630,17,17,201611.0,11/1/2016,11/2016,60630.0,"chicago, il",322500.0,129.0,50.5,36.0,170.03472219999998,1382.0,336253.0,213.0
11/1/2016,60631,9,9,201611.0,11/1/2016,11/2016,60631.0,"chicago, il",349050.0,98.0,44.0,52.0,189.1428571,1350.0,377316.0,153.0
11/1/2016,60632,14,14,201611.0,11/1/2016,11/2016,60632.0,"chicago, il",189750.0,41.0,44.5,24.0,143.91648669999998,1150.0,191317.0,109.0
11/1/2016,60633,2,2,201611.0,11/1/2016,11/2016,60633.0,"chicago, il",112500.0,37.0,86.0,8.0,91.12337662,1188.5,116220.0,61.0
11/1/2016,60634,14,14,201611.0,11/1/2016,11/2016,60634.0,"chicago, il",285050.0,232.0,53.5,80.0,163.8683345,1300.0,291383.0,361.0
11/1/2016,60636,17,17,201611.0,11/1/2016,11/2016,60636.0,"chicago, il",44000.0,110.0,85.5,12.0,33.35401003,1100.0,52603.0,129.0
11/1/2016,60637,27,27,201611.0,11/1/2016,11/2016,60637.0,"chicago, il",129500.0,76.0,100.0,20.0,82.3074147,1375.0,219952.0,132.0
11/1/2016,60638,10,10,201611.0,11/1/2016,11/2016,60638.0,"chicago, il",226800.0,203.0,55.5,64.0,164.6632725,1100.0,225117.0,309.0
11/1/2016,60639,20,20,201611.0,11/1/2016,11/2016,60639.0,"chicago, il",237500.0,84.0,54.5,32.0,136.77110869999998,1382.0,229778.0,141.0
11/1/2016,60640,14,14,201611.0,11/1/2016,11/2016,60640.0,"chicago, il",259550.0,242.0,50.5,88.0,177.1764706,900.0,357547.0,357.0
11/1/2016,60641,14,14,201611.0,11/1/2016,11/2016,60641.0,"chicago, il",343750.0,121.0,51.5,32.0,156.3406678,1307.5,406860.0,194.0
11/1/2016,60642,19,19,201611.0,11/1/2016,11/2016,60642.0,"chicago, il",534050.0,69.0,37.5,40.0,247.33865130000004,1393.0,563780.0,118.0
11/1/2016,60643,16,16,201611.0,11/1/2016,11/2016,60643.0,"chicago, il",180050.0,202.0,66.0,60.0,113.9240506,1510.0,220460.0,313.0
11/1/2016,60644,7,7,201611.0,11/1/2016,11/2016,60644.0,"chicago, il",88550.0,55.0,63.5,20.0,54.61309524,1215.0,104267.0,83.0
11/1/2016,60645,15,15,201611.0,11/1/2016,11/2016,60645.0,"chicago, il",204550.0,115.0,56.0,32.0,107.1994048,1245.0,254761.0,180.0
11/1/2016,60646,3,3,201611.0,11/1/2016,11/2016,60646.0,"chicago, il",489950.0,100.0,59.5,32.0,217.34821430000002,1724.0,554853.0,160.0
11/1/2016,60647,51,51,201611.0,11/1/2016,11/2016,60647.0,"chicago, il",499950.0,212.0,46.5,100.0,185.6,1100.0,582325.0,341.0
11/1/2016,60649,14,14,201611.0,11/1/2016,11/2016,60649.0,"chicago, il",109050.0,95.0,71.0,28.0,67.05882353,1344.5,145680.0,157.0
11/1/2016,60651,26,26,201611.0,11/1/2016,11/2016,60651.0,"chicago, il",139950.0,70.0,50.5,28.0,89.99962564,1293.0,160309.0,120.0
11/1/2016,60652,5,5,201611.0,11/1/2016,11/2016,60652.0,"chicago, il",182450.5,140.0,36.0,80.0,137.5544872,1200.0,176778.0,228.0
11/1/2016,60653,7,7,201611.0,11/1/2016,11/2016,60653.0,"chicago, il",254499.5,103.0,60.5,36.0,120.95113959999999,1800.0,298539.0,177.0
11/1/2016,60654,16,16,201611.0,11/1/2016,11/2016,60654.0,"chicago, il",492500.0,152.0,52.5,40.0,389.3129771,1282.0,814825.0,247.0
11/1/2016,60655,9,9,201611.0,11/1/2016,11/2016,60655.0,"chicago, il",234450.0,107.0,54.0,28.0,169.8674011,1175.0,254505.0,137.0
11/1/2016,60656,7,7,201611.0,11/1/2016,11/2016,60656.0,"chicago, il",310500.0,81.0,58.5,24.0,196.5384615,1193.0,296903.0,127.0
11/1/2016,60657,17,17,201611.0,11/1/2016,11/2016,60657.0,"chicago, il",532450.0,373.0,52.5,116.0,237.54823530000002,1150.0,741862.0,545.0
11/1/2016,60659,8,8,201611.0,11/1/2016,11/2016,60659.0,"chicago, il",238500.0,85.0,57.0,24.0,141.0069444,1340.0,269723.0,125.0
11/1/2016,60660,4,4,201611.0,11/1/2016,11/2016,60660.0,"chicago, il",225550.0,152.0,57.5,44.0,151.15384619999998,1000.0,312453.0,226.0
11/1/2016,60661,27,27,201611.0,11/1/2016,11/2016,60661.0,"chicago, il",357535.0,32.0,43.5,16.0,309.93511760000007,977.5,390975.0,58.0
11/1/2016,60706,0,0,,,,,,,,,,,,,
11/1/2016,60707,3,3,,,,,,,,,,,,,
11/1/2016,60712,0,0,,,,,,,,,,,,,
11/1/2016,60714,0,0,,,,,,,,,,,,,
11/1/2016,60803,0,0,,,,,,,,,,,,,
11/1/2016,60804,1,1,,,,,,,,,,,,,
11/1/2016,60827,1,1,,,,,,,,,,,,,
11/1/2016,90615,3,3,,,,,,,,,,,,,
11/1/2017,9020,0,0,,,,,,,,,,,,,
11/1/2017,60068,0,0,,,,,,,,,,,,,
11/1/2017,60132,0,0,,,,,,,,,,,,,
11/1/2017,60302,12,12,,,,,,,,,,,,,
11/1/2017,60402,1,1,,,,,,,,,,,,,
11/1/2017,60602,28,28,,,,,,,,,,,,,
11/1/2017,60605,6,6,201711.0,11/1/2017,11/2017,60605.0,"chicago, il",425050.0,198.0,48.5,76.0,304.9961923,1251.5,606216.0,269.0
11/1/2017,60607,13,13,201711.0,11/1/2017,11/2017,60607.0,"chicago, il",472050.0,144.0,48.5,60.0,326.36363639999996,1202.0,756282.0,394.0
11/1/2017,60608,35,35,201711.0,11/1/2017,11/2017,60608.0,"chicago, il",354500.0,73.0,61.0,16.0,238.91051180000002,1326.0,406077.0,120.0
11/1/2017,60609,13,13,201711.0,11/1/2017,11/2017,60609.0,"chicago, il",189950.0,58.0,62.5,16.0,117.34623020000001,1400.0,238283.0,100.0
11/1/2017,60610,41,41,201711.0,11/1/2017,11/2017,60610.0,"chicago, il",600000.0,352.0,59.0,92.0,342.85714289999993,1445.0,1232137.0,467.0
11/1/2017,60611,10,10,201711.0,11/1/2017,11/2017,60611.0,"chicago, il",599050.0,609.0,70.0,120.0,416.5,1387.5,1142244.0,761.0
11/1/2017,60612,14,14,201711.0,11/1/2017,11/2017,60612.0,"chicago, il",312500.0,92.0,47.0,36.0,155.91826919999997,1350.0,460009.0,142.0
11/1/2017,60613,29,29,201711.0,11/1/2017,11/2017,60613.0,"chicago, il",387050.0,236.0,46.0,100.0,223.38044309999998,1037.5,579432.0,333.0
11/1/2017,60614,34,34,201711.0,11/1/2017,11/2017,60614.0,"chicago, il",750000.0,436.0,47.0,144.0,312.5,1500.0,1429939.0,606.0
11/1/2017,60615,5,5,201711.0,11/1/2017,11/2017,60615.0,"chicago, il",189550.0,172.0,67.5,40.0,108.16613670000001,1392.5,347291.0,247.0
11/1/2017,60616,8,8,201711.0,11/1/2017,11/2017,60616.0,"chicago, il",327549.5,153.0,53.5,48.0,243.56148489999998,1185.0,406916.0,251.0
11/1/2017,60617,18,18,201711.0,11/1/2017,11/2017,60617.0,"chicago, il",111950.0,249.0,70.0,56.0,83.80472921,1266.5,121303.0,340.0
11/1/2017,60618,27,27,201711.0,11/1/2017,11/2017,60618.0,"chicago, il",549550.0,257.0,44.5,108.0,215.8564815,1775.0,666436.0,364.0
11/1/2017,60619,16,16,201711.0,11/1/2017,11/2017,60619.0,"chicago, il",112500.0,230.0,60.0,76.0,75.00474177,1300.0,117416.0,316.0
11/1/2017,60620,13,13,201711.0,11/1/2017,11/2017,60620.0,"chicago, il",126800.0,204.0,55.5,48.0,81.90863459,1305.0,124749.0,294.0
11/1/2017,60621,10,10,201711.0,11/1/2017,11/2017,60621.0,"chicago, il",50049.0,46.0,97.0,8.0,31.249375,1372.0,66975.0,55.0
11/1/2017,60622,28,28,201711.0,11/1/2017,11/2017,60622.0,"chicago, il",550000.0,254.0,45.0,88.0,216.5148221,1300.0,718892.0,382.0
11/1/2017,60623,22,22,201711.0,11/1/2017,11/2017,60623.0,"chicago, il",115050.0,21.0,84.5,4.0,73.96163602,1198.0,152367.0,38.0
11/1/2017,60624,11,11,201711.0,11/1/2017,11/2017,60624.0,"chicago, il",85050.0,33.0,73.0,12.0,53.57142857,1244.5,113293.0,45.0
11/1/2017,60625,29,29,201711.0,11/1/2017,11/2017,60625.0,"chicago, il",327450.0,168.0,51.5,56.0,184.2836257,1200.0,471054.0,249.0
11/1/2017,60626,1,1,201711.0,11/1/2017,11/2017,60626.0,"chicago, il",187050.0,111.0,56.5,36.0,140.63325559999998,950.0,225665.0,170.0
11/1/2017,60628,11,11,201711.0,11/1/2017,11/2017,60628.0,"chicago, il",66650.0,268.0,70.0,68.0,50.87580128,1200.0,79871.0,374.0
11/1/2017,60629,15,15,201711.0,11/1/2017,11/2017,60629.0,"chicago, il",186000.0,140.0,50.0,48.0,121.20450100000001,1200.0,172243.0,264.0
11/1/2017,60630,15,15,201711.0,11/1/2017,11/2017,60630.0,"chicago, il",312550.0,142.0,53.5,40.0,180.887372,1286.0,331498.0,212.0
11/1/2017,60631,11,11,201711.0,11/1/2017,11/2017,60631.0,"chicago, il",374950.0,100.0,52.0,36.0,198.40792539999998,1234.5,414013.0,142.0
11/1/2017,60632,17,17,201711.0,11/1/2017,11/2017,60632.0,"chicago, il",199950.0,54.0,52.5,24.0,145.30982769999997,1100.0,209332.0,107.0
11/1/2017,60634,19,19,201711.0,11/1/2017,11/2017,60634.0,"chicago, il",319900.0,224.0,44.5,84.0,179.2765249,1500.0,326226.0,338.0
11/1/2017,60636,16,16,201711.0,11/1/2017,11/2017,60636.0,"chicago, il",60050.0,84.0,85.0,20.0,40.40950665,1130.0,64501.0,116.0
11/1/2017,60637,20,20,201711.0,11/1/2017,11/2017,60637.0,"chicago, il",137050.0,103.0,76.5,24.0,94.60966543,1384.0,243388.0,145.0
11/1/2017,60638,4,4,201711.0,11/1/2017,11/2017,60638.0,"chicago, il",240000.0,155.0,44.5,60.0,161.5837814,1149.5,249529.0,240.0
11/1/2017,60639,17,17,201711.0,11/1/2017,11/2017,60639.0,"chicago, il",241000.0,59.0,51.5,20.0,151.8553095,1221.5,242611.0,112.0
11/1/2017,60640,14,14,201711.0,11/1/2017,11/2017,60640.0,"chicago, il",292050.0,222.0,55.0,56.0,199.77777780000002,1000.0,400505.0,322.0
11/1/2017,60641,16,16,201711.0,11/1/2017,11/2017,60641.0,"chicago, il",342550.0,139.0,47.0,40.0,169.89370490000002,1508.0,381632.0,208.0
11/1/2017,60642,6,6,201711.0,11/1/2017,11/2017,60642.0,"chicago, il",557050.0,98.0,44.0,24.0,262.75925930000005,1552.5,595520.0,139.0
11/1/2017,60643,13,13,201711.0,11/1/2017,11/2017,60643.0,"chicago, il",170026.0,223.0,52.5,76.0,107.92246840000001,1540.0,215042.0,334.0
11/1/2017,60644,8,8,201711.0,11/1/2017,11/2017,60644.0,"chicago, il",84050.0,44.0,50.0,16.0,47.94242619,1252.0,104455.0,69.0
11/1/2017,60645,15,15,201711.0,11/1/2017,11/2017,60645.0,"chicago, il",232500.0,131.0,58.0,36.0,140.0,1313.5,276878.0,184.0
11/1/2017,60646,5,5,201711.0,11/1/2017,11/2017,60646.0,"chicago, il",499950.0,102.0,56.5,24.0,211.3837526,1968.0,561244.0,142.0
11/1/2017,60647,33,33,201711.0,11/1/2017,11/2017,60647.0,"chicago, il",500049.0,205.0,42.0,108.0,189.74322659999999,1200.0,621941.0,334.0
11/1/2017,60649,13,13,201711.0,11/1/2017,11/2017,60649.0,"chicago, il",95050.0,101.0,80.5,20.0,65.37197232,1370.0,145004.0,152.0
11/1/2017,60651,18,18,201711.0,11/1/2017,11/2017,60651.0,"chicago, il",195050.0,49.0,37.0,24.0,110.01964640000001,1375.0,212261.0,90.0
11/1/2017,60652,4,4,201711.0,11/1/2017,11/2017,60652.0,"chicago, il",199550.0,114.0,43.0,56.0,142.2635097,1171.0,189884.0,198.0
11/1/2017,60653,6,6,201711.0,11/1/2017,11/2017,60653.0,"chicago, il",269549.5,131.0,44.0,48.0,137.46875,1758.0,329759.0,188.0
11/1/2017,60654,8,8,201711.0,11/1/2017,11/2017,60654.0,"chicago, il",602050.0,193.0,45.0,72.0,409.471457,1257.0,938324.0,314.0
11/1/2017,60655,7,7,201711.0,11/1/2017,11/2017,60655.0,"chicago, il",232250.0,84.0,41.0,52.0,162.9120879,1220.0,256037.0,124.0
11/1/2017,60656,3,3,201711.0,11/1/2017,11/2017,60656.0,"chicago, il",279000.0,71.0,52.0,20.0,170.625,1062.0,263537.0,115.0
11/1/2017,60657,18,18,201711.0,11/1/2017,11/2017,60657.0,"chicago, il",574800.0,371.0,54.5,112.0,258.9194139,1328.0,757878.0,530.0
11/1/2017,60659,8,8,201711.0,11/1/2017,11/2017,60659.0,"chicago, il",290800.0,79.0,46.0,28.0,161.625,1200.0,298868.0,122.0
11/1/2017,60660,14,14,201711.0,11/1/2017,11/2017,60660.0,"chicago, il",219550.0,139.0,49.0,60.0,163.8983444,900.0,272320.0,211.0
11/1/2017,60661,32,32,201711.0,11/1/2017,11/2017,60661.0,"chicago, il",348550.0,23.0,46.0,8.0,346.4223144,1090.0,428420.0,43.0
11/1/2017,60688,0,0,,,,,,,,,,,,,
11/1/2017,60706,0,0,,,,,,,,,,,,,
11/1/2017,60707,8,8,,,,,,,,,,,,,
11/1/2017,60712,2,2,,,,,,,,,,,,,
11/1/2017,60714,1,1,,,,,,,,,,,,,
11/1/2017,60804,2,2,,,,,,,,,,,,,
11/1/2017,60805,1,1,,,,,,,,,,,,,
11/1/2017,90615,12,12,,,,,,,,,,,,,
11/1/2018,46394,2,2,,,,,,,,,,,,,
11/1/2018,60068,0,0,,,,,,,,,,,,,
11/1/2018,60176,0,0,,,,,,,,,,,,,
11/1/2018,60202,1,1,,,,,,,,,,,,,
11/1/2018,60302,9,9,,,,,,,,,,,,,
11/1/2018,60602,22,22,201811.0,11/1/2018,11/2018,60602.0,"chicago, il",625050.0,22.0,50.0,4.0,459.469697,1247.5,937461.0,25.0
11/1/2018,60605,5,5,201811.0,11/1/2018,11/2018,60605.0,"chicago, il",437550.0,232.0,57.5,56.0,315.4055306,1281.5,731709.0,303.0
11/1/2018,60607,15,15,201811.0,11/1/2018,11/2018,60607.0,"chicago, il",472550.0,170.0,44.5,48.0,323.42469339999997,1219.5,651594.0,294.0
11/1/2018,60608,27,27,201811.0,11/1/2018,11/2018,60608.0,"chicago, il",309950.0,115.0,53.0,32.0,240.4545455,1200.5,358527.0,167.0
11/1/2018,60609,6,6,201811.0,11/1/2018,11/2018,60609.0,"chicago, il",210050.0,72.0,58.0,24.0,152.6879699,1247.5,249604.0,104.0
11/1/2018,60610,26,26,201811.0,11/1/2018,11/2018,60610.0,"chicago, il",572550.0,403.0,60.0,108.0,334.025,1400.0,1085898.0,483.0
11/1/2018,60611,14,14,201811.0,11/1/2018,11/2018,60611.0,"chicago, il",592050.0,665.0,65.5,140.0,411.0435838,1319.0,1008317.0,817.0
11/1/2018,60612,9,9,201811.0,11/1/2018,11/2018,60612.0,"chicago, il",357550.0,86.0,52.0,16.0,164.63068180000002,1352.0,493454.0,117.0
11/1/2018,60613,17,17,201811.0,11/1/2018,11/2018,60613.0,"chicago, il",313500.0,279.0,42.5,92.0,213.9285714,900.0,533802.0,348.0
11/1/2018,60614,33,33,201811.0,11/1/2018,11/2018,60614.0,"chicago, il",729750.0,548.0,46.5,156.0,315.3333333,1375.0,1239774.0,723.0
11/1/2018,60615,7,7,201811.0,11/1/2018,11/2018,60615.0,"chicago, il",241375.0,166.0,66.5,44.0,135.7202207,1550.0,356211.0,214.0
11/1/2018,60616,16,16,201811.0,11/1/2018,11/2018,60616.0,"chicago, il",359500.0,156.0,53.0,48.0,259.0413534,1200.0,424840.0,235.0
11/1/2018,60617,13,13,201811.0,11/1/2018,11/2018,60617.0,"chicago, il",119050.0,186.0,56.0,72.0,84.23510185,1288.0,127781.0,277.0
11/1/2018,60618,30,30,201811.0,11/1/2018,11/2018,60618.0,"chicago, il",499950.0,289.0,43.0,96.0,208.5376531,1300.0,597226.0,390.0
11/1/2018,60619,15,15,201811.0,11/1/2018,11/2018,60619.0,"chicago, il",130050.0,171.0,49.5,64.0,82.83711217,1267.0,129673.0,276.0
11/1/2018,60620,11,11,201811.0,11/1/2018,11/2018,60620.0,"chicago, il",146050.0,191.0,54.5,72.0,86.83255890000001,1288.0,136068.0,285.0
11/1/2018,60621,11,11,201811.0,11/1/2018,11/2018,60621.0,"chicago, il",49050.0,33.0,53.0,4.0,40.45978502,1290.5,63518.0,50.0
11/1/2018,60622,19,19,201811.0,11/1/2018,11/2018,60622.0,"chicago, il",569923.5,317.0,43.5,96.0,244.234127,1325.0,687342.0,419.0
11/1/2018,60623,27,27,201811.0,11/1/2018,11/2018,60623.0,"chicago, il",157050.0,26.0,62.5,8.0,115.51205900000001,1389.0,199187.0,47.0
11/1/2018,60624,17,17,201811.0,11/1/2018,11/2018,60624.0,"chicago, il",132650.0,20.0,57.5,8.0,75.0,1420.0,144770.0,33.0
11/1/2018,60625,9,9,201811.0,11/1/2018,11/2018,60625.0,"chicago, il",338550.0,165.0,49.0,56.0,184.3937247,1149.0,471156.0,221.0
11/1/2018,60626,1,1,201811.0,11/1/2018,11/2018,60626.0,"chicago, il",179950.0,141.0,51.0,36.0,137.5,800.0,219436.0,193.0
