lat,lng,detail,Zip
41.77,-87.8,"{'road': 'South Old Harlem Avenue', 'village': 'Bedford Park', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.77,-87.77,"{'road': 'West 69th Street', 'village': 'Bedford Park', 'municipality': 'Stickney Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60638', 'country': 'United States of America', 'country_code': 'us'}",60638
41.93,-87.73,"{'house_number': '4111', 'road': 'West Parker Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.93,-87.75,"{'house_number': '4924', 'road': 'West Schubert Avenue', 'police_beat': 'Beat 2521', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.92,-87.73,"{'house_number': '2133', 'road': 'North Kedvale Avenue', 'police_beat': 'Beat 2534', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.92,-87.75,"{'house_number': '2142', 'road': 'North Laporte Avenue', 'police_beat': 'Beat 2522', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.91,-87.73,"{'house_number': '1615', 'road': 'North Kedvale Avenue', 'police_beat': 'Beat 2534', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.91,-87.77,"{'house_number': '1619', 'road': 'North Menard Avenue', 'police_beat': 'Beat 2531', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.92,-87.76,"{'house_number': '2148', 'road': 'North Lorel Avenue', 'neighbourhood': 'Belmont Cragin', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.91,-87.78,"{'house_number': '1625', 'road': 'North Melvina Avenue', 'police_beat': 'Beat 2513', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.93,-87.74,"{'house_number': '4516', 'road': 'West Schubert Avenue', 'police_beat': 'Beat 2521', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.92,-87.74,"{'house_number': '4545', 'road': 'West Palmer Street', 'police_beat': 'Beat 2522', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.93,-87.76,"{'house_number': '2701-2727', 'road': 'North Long Avenue', 'neighbourhood': 'Belmont Cragin', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.92,-87.78,"{'house_number': '2173', 'road': 'North Melvina Avenue', 'police_beat': 'Beat 2512', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60639', 'country': 'United States of America', 'country_code': 'us'}",60639
41.98,-87.66,"{'house_number': '1200', 'road': 'West Balmoral Avenue', 'neighbourhood': 'Edgewater', 'suburb': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60640', 'country': 'United States of America', 'country_code': 'us'}",60640
41.97,-87.65,"{'house_number': '815-821', 'road': 'West Gunnison Street', 'neighbourhood': 'Asia on Argyle', 'suburb': 'Uptown', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60640', 'country': 'United States of America', 'country_code': 'us'}",60640
41.97,-87.67,"{'house_number': '4838-4842', 'road': 'North Ashland Avenue', 'neighbourhood': 'Winnemac', 'suburb': 'Uptown', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60640', 'country': 'United States of America', 'country_code': 'us'}",60640
41.97,-87.66,"{'house_number': '4830-4840', 'road': 'North Broadway', 'neighbourhood': 'Asia on Argyle', 'suburb': 'Uptown', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60640', 'country': 'United States of America', 'country_code': 'us'}",60640
41.98,-87.67,"{'house_number': '5400', 'road': 'North Ashland Avenue', 'neighbourhood': 'Edgewater', 'suburb': 'Edgewater', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60640', 'country': 'United States of America', 'country_code': 'us'}",60640
41.94,-87.75,"{'house_number': '4912', 'road': 'West Melrose Street', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.95,-87.73,"{'amenity': 'Disney II Magnet School', 'road': 'West Grace Street', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.96,-87.73,"{'house_number': '4330-4334', 'road': 'North Keystone Avenue', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.94,-87.73,"{'amenity': 'Kindred Chicago Central Hospital', 'house_number': '4058', 'road': 'West Melrose Street', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.96,-87.75,"{'house_number': '4344', 'road': 'North Lamon Avenue', 'neighbourhood': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.94,-87.74,"{'house_number': '3230-3248', 'road': 'North Kilbourn Avenue', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.95,-87.74,"{'house_number': '4455', 'road': 'West Grace Street', 'neighbourhood': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60641', 'country': 'United States of America', 'country_code': 'us'}",60641
41.89,-87.66,"{'road': 'North Ogden Avenue', 'neighbourhood': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60642', 'country': 'United States of America', 'country_code': 'us'}",60642
41.9,-87.66,"{'road': 'Kennedy Expressway', 'neighbourhood': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60642', 'country': 'United States of America', 'country_code': 'us'}",60642
41.89,-87.65,"{'house_number': '914', 'road': 'West Hubbard Street', 'neighbourhood': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60642', 'country': 'United States of America', 'country_code': 'us'}",60642
41.91,-87.66,"{'house_number': '1285', 'road': 'West North Avenue', 'neighbourhood': 'West Town', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60642', 'country': 'United States of America', 'country_code': 'us'}",60642
41.68,-87.64,"{'house_number': '708', 'road': 'West 118th Street', 'neighbourhood': 'Placerdale', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.72,-87.65,"{'house_number': '9530-9540', 'road': 'South Genoa Avenue', 'neighbourhood': 'Washington Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.68,-87.63,"{'house_number': '300', 'road': 'West 118th Street', 'neighbourhood': 'Gano', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.69,-87.68,"{'house_number': '2336', 'road': 'West 112th Street', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.72,-87.67,"{'house_number': '9535', 'road': 'South Winchester Avenue', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.7,-87.66,"{'house_number': '10639', 'road': 'South Church Street', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.7,-87.65,"{'house_number': '10645', 'road': 'South May Street', 'neighbourhood': 'Washington Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.72,-87.68,"{'house_number': '9530', 'road': 'South Oakley Avenue', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.71,-87.66,"{'house_number': '10041', 'road': 'South Charles Street', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.68,-87.67,"{'house_number': '11755', 'road': 'South Vincennes Avenue', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.71,-87.68,"{'house_number': '2315', 'road': 'West 101st Street', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.69,-87.66,"{'house_number': '11209', 'road': 'South Laflin Street', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.68,-87.66,"{'house_number': '11739', 'road': 'South Justine Street', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.73,-87.68,"{'house_number': '9000', 'road': 'South Oakley Avenue', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.71,-87.65,"{'house_number': '10113', 'road': 'South Aberdeen Street', 'neighbourhood': 'Washington Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.72,-87.66,"{'house_number': '9541', 'road': 'South Winston Avenue', 'neighbourhood': 'Washington Heights', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.7,-87.68,"{'house_number': '10631', 'road': 'South Claremont Avenue', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.73,-87.67,"{'road': 'Major Taylor Trail', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.7,-87.67,"{'house_number': '10630', 'road': 'South Walden Parkway', 'neighbourhood': 'Beverly', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.68,-87.68,"{'amenity': 'Saint Walter School', 'road': 'South Western Avenue', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.69,-87.65,"{'house_number': '1109', 'road': 'West 112th Street', 'neighbourhood': 'Morgan Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60643', 'country': 'United States of America', 'country_code': 'us'}",60643
41.87,-87.75,"{'house_number': '5001-5003', 'road': 'West Polk Street', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.88,-87.77,"{'house_number': '5801-5805', 'road': 'West Madison Street', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.89,-87.75,"{'house_number': '4949', 'road': 'West Race Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.89,-87.76,"{'house_number': '5348', 'road': 'West Race Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.88,-87.76,"{'house_number': '5361', 'road': 'West Madison Street', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.87,-87.76,"{'house_number': '758', 'road': 'South Long Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.88,-87.75,"{'shop': 'Advance Auto Parts', 'house_number': '5001', 'road': 'West Madison Street', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
41.87,-87.77,"{'house_number': '5813', 'road': 'West Railroad Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60644', 'country': 'United States of America', 'country_code': 'us'}",60644
42,-87.7,"{'amenity': 'Anshe Motele Congregation', 'house_number': '6522', 'road': 'North California Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42,-87.69,"{'house_number': '6500', 'road': 'North Western Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42.01,-87.68,"{'house_number': '7025-7027', 'road': 'North Damen Avenue', 'neighbourhood': 'Rogers Park', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42.01,-87.67,"{'amenity': 'Field Elementary School', 'road': 'West Lunt Avenue', 'neighbourhood': 'Rogers Park', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
41.98,-87.69,"{'house_number': '5415', 'road': 'North Artesian Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42.01,-87.7,"{'house_number': '2807', 'road': 'West Estes Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42.01,-87.71,"{'house_number': '7055', 'road': 'North Kedzie Avenue', 'neighbourhood': 'West Ridge', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42,-87.68,"{'house_number': '6509', 'road': 'North Damen Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
42.01,-87.69,"{'house_number': '7045-7053', 'road': 'North Western Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Rogers Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
41.99,-87.69,"{'shop': ""Napleton's Northwestern Chrysler, Jeep & Dodge"", 'house_number': '5916-5950', 'road': 'North Western Avenue', 'neighbourhood': 'West Ridge', 'suburb': 'Edgewater', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60645', 'country': 'United States of America', 'country_code': 'us'}",60645
41.99,-87.78,"{'house_number': '6055', 'road': 'West Peterson Avenue', 'neighbourhood': 'Norwood Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.99,-87.75,"{'road': 'West Peterson Avenue', 'neighbourhood': 'Forest Glen', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
42,-87.77,"{'house_number': '6529', 'road': 'North Ponchartrain Boulevard', 'neighbourhood': 'Wildwood', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.99,-87.74,"{'house_number': '4449', 'road': 'West Peterson Avenue', 'neighbourhood': 'Forest Glen', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
42.01,-87.78,"{'house_number': '7105', 'road': 'North Mankato Avenue', 'neighbourhood': 'Wildwood', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.98,-87.76,"{'house_number': '5434-5438', 'road': 'North Elston Avenue', 'neighbourhood': 'Jefferson Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.99,-87.76,"{'leisure': 'Billy Caldwell & Forrest Glen Woods Preserve', 'road': 'West Rosemont Avenue', 'neighbourhood': 'Forest Glen', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
42,-87.75,"{'road': 'North Longmeadow Avenue', 'village': 'Lincolnwood', 'municipality': 'Niles Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.99,-87.77,"{'leisure': 'Roman Pucincki Preserve', 'road': 'West Devon Avenue', 'neighbourhood': 'Forest Glen', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
42,-87.78,"{'natural': 'Bunker Hill Savanna', 'road': 'North Branch Red Paved Trail', 'neighbourhood': 'Forest Glen', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60646', 'country': 'United States of America', 'country_code': 'us'}",60646
41.93,-87.71,"{'house_number': '2648-2650', 'road': 'North Sawyer Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.92,-87.69,"{'house_number': '2516', 'road': 'West Charleston Street', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.92,-87.71,"{'house_number': '2127', 'road': 'North Spaulding Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.93,-87.68,"{'house_number': '2741', 'road': 'North Leavitt Street', 'neighbourhood': 'Lincoln Park', 'suburb': 'Roscoe Village', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.92,-87.68,"{'house_number': '2048', 'road': 'West Charleston Street', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.93,-87.7,"{'amenity': 'New Community Covenant Church', 'house_number': '2649', 'road': 'North Francisco Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.93,-87.69,"{'house_number': '2453', 'road': 'West Schubert Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.92,-87.72,"{'house_number': '3714', 'road': 'West Shakespeare Avenue', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.89,-87.69,"{'house_number': '440', 'road': 'North Campbell Avenue', 'neighbourhood': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.91,-87.72,"{'amenity': 'R & S Car Wash', 'house_number': '3706', 'road': 'West North Avenue', 'neighbourhood': 'Beat 2535', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.92,-87.7,"{'house_number': '2107-2109', 'road': 'North Richmond Street', 'neighbourhood': 'Logan Square', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60647', 'country': 'United States of America', 'country_code': 'us'}",60647
41.76,-87.59,"{'amenity': 'James Madison Elementary School', 'road': 'East 74th Street', 'neighbourhood': 'Essex', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.76,-87.55,"{'natural': 'Rainbow Beach', 'road': 'East 76th Street', 'neighbourhood': 'South Shore', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.76,-87.58,"{'house_number': '7419', 'road': 'South Constance Avenue', 'neighbourhood': 'Bryn Mawr West', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.76,-87.56,"{'house_number': '2619-2621', 'road': 'East 74th Place', 'neighbourhood': 'South Shore', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.77,-87.57,"{'house_number': '2220-2236', 'road': 'East 69th Street', 'neighbourhood': ""O'Keeffe"", 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.77,-87.59,"{'house_number': '1422', 'road': 'East 69th Street', 'neighbourhood': 'Parkside', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.77,-87.58,"{'house_number': '6851', 'road': 'South Constance Avenue', 'neighbourhood': 'Jackson Park Highlands District', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.77,-87.56,"{'leisure': 'South Shore Nature Sanctuary', 'road': 'East 71st Street', 'neighbourhood': 'South Shore', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.78,-87.58,"{'tourism': 'Statue of the Republic', 'road': 'East Hayes Drive', 'neighbourhood': 'Woodlawn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.78,-87.57,"{'natural': '63rd Street Beach', 'road': 'South Lake Shore Drive', 'neighbourhood': 'Hyde Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60649', 'country': 'United States of America', 'country_code': 'us'}",60649
41.89,-87.77,"{'house_number': '555-565', 'road': 'North Menard Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.67,"{'house_number': '1700', 'road': 'West Augusta Boulevard', 'neighbourhood': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.73,"{'house_number': '1034', 'road': 'North Kedvale Avenue', 'police_beat': 'Beat 2534', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.71,"{'house_number': '3300-3322', 'road': 'West Grand Avenue', 'neighbourhood': 'Humboldt Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.72,"{'house_number': '1029', 'road': 'North Ridgeway Avenue', 'neighbourhood': 'Humboldt Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.75,"{'house_number': '4940', 'road': 'West Cortez Street', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
41.9,-87.76,"{'house_number': '1050', 'road': 'North Lorel Avenue', 'neighbourhood': 'Austin', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60651', 'country': 'United States of America', 'country_code': 'us'}",60651
