month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
202008,60623,"chicago, il",155050,15,70,12,80.53221289,1200,160538,46
202007,60623,"chicago, il",151550,16,61,12,86.89943978,1479.5,165390,35
202006,60623,"chicago, il",132550,19,57,4,63.43056788,1428,137264,33
202005,60623,"chicago, il",135050,17,48,8,78.08340728,1428,143764,34
202004,60623,"chicago, il",137500,19,46,12,79.04170364,1448.5,154956,34
202003,60623,"chicago, il",150049,14,84.5,4,87.53501401,1448.5,147631,32
202002,60623,"chicago, il",150049,18,55,8,104.7837484,1500,154777,35
202001,60623,"chicago, il",145050,18,56.5,8,82.29411765,1563,150450,31
201912,60623,"chicago, il",147549.5,20,68,4,85.23529412,1525,151741,34
201911,60623,"chicago, il",145050,28,36,12,85.22585129,1496,143036,43
201910,60623,"chicago, il",132549.5,20,91.5,12,76.67780749,1588,133687,38
201909,60623,"chicago, il",141357.1429,20,80.5,4,87.27779524,1484,136909,40
201908,60623,"chicago, il",142407.1429,21,52,8,79.60884719,1496,140179,42
201907,60623,"chicago, il",139500,23,51.5,8,71.40231092,1472,134228,41
201906,60623,"chicago, il",140050,23,39,16,85.22585129,1254,140668,41
201905,60623,"chicago, il",137550,16,39.5,8,100.7623667,1263.5,135451,31
201904,60623,"chicago, il",137371.4286,13,74,8,114.1630229,1164.357143,139510,30
201903,60623,"chicago, il",136121.4286,16,52,4,112.5957045,1222.857143,132671,36
201902,60623,"chicago, il",137500,18,69,4,115.4963112,1311.5,158264,40
201901,60623,"chicago, il",140000,26,59,16,117.8396312,1250,181026,39
201812,60623,"chicago, il",138050,28,52,16,111.5910727,1364,167481,47
201811,60623,"chicago, il",157050,26,62.5,8,115.512059,1389,199187,47
201810,60623,"chicago, il",139950,24,64.5,8,79.80295567,1420,207969,45
201809,60623,"chicago, il",129050,30,45,8,91.13300493,1346,168338,53
201808,60623,"chicago, il",115050,30,42,20,91.22291022,1306,159262,58
201807,60623,"chicago, il",130050,26,52,12,91.22291022,1381.5,155682,55
201806,60623,"chicago, il",135050,26,39,16,97.61904762,1477,150837,53
201805,60623,"chicago, il",144950,25,35,12,96.6,1419.5,128507,49
201804,60623,"chicago, il",140000,21,46.5,12,96.6,1401,156282,45
201803,60623,"chicago, il",149950,21,33,12,99.93333333,1363,166620,35
201802,60623,"chicago, il",149950,16,25.5,12,81.27606598,1269.5,152403,29
201712,60623,"chicago, il",89950,19,88,0,60.07215875,1254,131124,35
201711,60623,"chicago, il",115050,21,84.5,4,73.96163602,1198,152367,38
201710,60623,"chicago, il",84950,27,66.5,8,59.25925926,1085.5,132643,42
201709,60623,"chicago, il",80050,30,55,8,52.74488698,1100,125375,51
201708,60623,"chicago, il",85000,28,46.5,16,60,1207,105329,54
201707,60623,"chicago, il",72550,25,82,12,57.81499203,1154,138820,49
201706,60623,"chicago, il",87500,22,67.5,8,60.04302715,1186,150530,45
201705,60623,"chicago, il",85050,27,47.5,8,57.81499203,1140.5,143768,48
201704,60623,"chicago, il",72550,22,39,12,57.81499203,1154,149532,45
201703,60623,"chicago, il",68750,23,46.5,16,44.78495989,1225,129061,46
201702,60623,"chicago, il",80050,21,84.5,8,48.367162,1114,145469,41
201701,60623,"chicago, il",79817,23,84.5,12,61.55038917,1209,146764,36
201612,60623,"chicago, il",89050,26,87,4,60.43068182,1320,160400,47
201611,60623,"chicago, il",82550,27,75.5,8,58.60805861,1364,162360,50
201610,60623,"chicago, il",78550,31,72,8,54.51388889,1350,133884,54
201609,60623,"chicago, il",69950,29,80,12,53.56110006,1310,90523,47
201608,60623,"chicago, il",69500,27,105.5,8,54.77637784,1200,87303,53
201607,60623,"chicago, il",76550,30,107,16,49.91666667,1254,82349,57
202010,60624,"chicago, il",124950,21,95,12,82.5,1200,134281,32
202009,60624,"chicago, il",118550,22,107.5,4,82.5,1200,144039,37
202008,60624,"chicago, il",119050,21,87,4,88.80597015,1200,137041,34
202007,60624,"chicago, il",117050,20,74.5,8,84.8452508,1115,135333,27
202006,60624,"chicago, il",107550,20,59,4,88.80597015,1200,129397,26
202005,60624,"chicago, il",115050,18,67,4,101.6138673,1200,133802,25
202002,60624,"chicago, il",119050,15,98,4,105.8736339,1004,127474,26
202001,60624,"chicago, il",122000,23,73,4,94.25967666,1017,130307,34
201912,60624,"chicago, il",147500,22,52.5,4,98.22176801,1325,139329,36
201911,60624,"chicago, il",159050,26,42,8,96.07692308,1325,159676,38
201910,60624,"chicago, il",145050,25,43,16,92.03525983,1325,151969,40
201909,60624,"chicago, il",149600,24,49,12,98.90671551,1244.357143,153781,39
201908,60624,"chicago, il",147150,28,63,12,94.4301947,1342.857143,158891,40
201907,60624,"chicago, il",161050,25,54,12,92.52347919,1351.5,167273,34
201906,60624,"chicago, il",149050,19,26,8,97,1253,167009,32
201903,60624,"chicago, il",132907.1429,16,57,8,92.52081999,896.5714286,160168,26
201902,60624,"chicago, il",102550,15,64,4,73.40246637,900,138183,25
201901,60624,"chicago, il",107050,18,82.5,8,62.61666667,950,131681,25
201812,60624,"chicago, il",119050,21,65,8,70.83333333,1000,139660,29
201811,60624,"chicago, il",132650,20,57.5,8,75,1420,144770,33
201810,60624,"chicago, il",134450,22,40,12,77.5,1450,143474,38
201809,60624,"chicago, il",139050,24,49,16,82.91666667,1554,143132,36
201808,60624,"chicago, il",139000,26,61.5,8,87.375,1500,154657,37
201807,60624,"chicago, il",139000,23,52,8,90.16906214,1450,152759,34
201806,60624,"chicago, il",139050,23,51,8,91.125,1200,143919,36
201805,60624,"chicago, il",127050,18,76.5,8,88.94116431,1200,135174,32
201804,60624,"chicago, il",134500,17,106,8,77.04297821,1200,130404,32
201803,60624,"chicago, il",100050,22,109,8,52.08333333,1504,116407,35
201802,60624,"chicago, il",100000,27,118.5,8,65.48175865,1321,120668,35
201801,60624,"chicago, il",99500,33,95,4,52.72222222,1340,126820,41
201712,60624,"chicago, il",94950,32,85,4,52.34920635,1260,123882,45
201711,60624,"chicago, il",85050,33,73,12,53.57142857,1244.5,113293,45
201710,60624,"chicago, il",92525,30,64.5,8,54.35826002,1200,122164,44
201709,60624,"chicago, il",94950,35,99,16,55.55555556,1200,116989,51
201708,60624,"chicago, il",85050,37,103,8,48.89471835,1290,96323,51
201707,60624,"chicago, il",89050,37,92,8,46.38318671,1302,95223,57
201706,60624,"chicago, il",86800,38,96,8,49.75,1289,97882,55
201705,60624,"chicago, il",89050,44,81.5,12,62.41666667,1294.5,103312,54
201704,60624,"chicago, il",90050,38,83,8,62.41666667,1242,109902,56
201703,60624,"chicago, il",90050,45,52,16,52.8609736,1242,109256,61
201702,60624,"chicago, il",89850,39,153.5,12,51.57154727,1302,107839,51
201701,60624,"chicago, il",92550,35,164,12,51.76060606,1344,100812,47
201612,60624,"chicago, il",92800,36,146,4,50.88030303,1323,96791,49
201611,60624,"chicago, il",90202.5,41,128,8,50,1301,98297,57
201610,60624,"chicago, il",85050,41,107,8,51.76060606,1200,95040,59
201609,60624,"chicago, il",86500,43,86,8,50,1150,93382,59
201608,60624,"chicago, il",79950,42,76.5,16,46.38318671,1200,85320,62
201607,60624,"chicago, il",85050,44,74,12,47,1200,93756,59
202010,60625,"chicago, il",317050,193,30,104,195.4397394,1100,431206,297
202009,60625,"chicago, il",320050,180,27,124,193.6873786,1065,449499,293
202008,60625,"chicago, il",369050,152,24,152,199.8666667,1100,472460,275
202007,60625,"chicago, il",384050,147,30,96,211,1100,498941,264
202006,60625,"chicago, il",399050,137,29.5,120,213.75,1211.5,516264,247
202005,60625,"chicago, il",389050,120,35,84,207.92,1430,523878,187
202004,60625,"chicago, il",377550,106,44.5,40,205.4666667,1381,528107,187
202003,60625,"chicago, il",355050,105,31,72,200,1282,534703,214
202002,60625,"chicago, il",325050,100,30,76,194.1328732,1200,498439,179
202001,60625,"chicago, il",319500,107,51.5,68,182.55375,1152,426039,146
201912,60625,"chicago, il",307000,120,63,16,175.2804878,1050,425691,165
201911,60625,"chicago, il",295050,158,45,48,177.2,950,415537,217
201910,60625,"chicago, il",292050,174,42,72,170.9514563,975,415254,234
201909,60625,"chicago, il",299950,186,38.5,108,171.4695499,987.5,411044,262
201908,60625,"chicago, il",305664.2857,191,41,100,180.0989853,1057.142857,426186,277
201907,60625,"chicago, il",315000,189,35.5,96,183.0526316,1100,441887,279
201906,60625,"chicago, il",333950,178,30,132,181.1875,1078,454358,280
201905,60625,"chicago, il",360050,153,33,108,187.3095238,1117.5,465407,284
201904,60625,"chicago, il",356828.5714,139,28.5,108,198.7685449,1221,497994,272
201903,60625,"chicago, il",359278.5714,122,31,88,198.7445887,1268.285714,502939,233
201902,60625,"chicago, il",337494,114,36,80,192.9214559,1288,473591,198
201901,60625,"chicago, il",356300,104,67,72,192.6262626,1269,489293,165
201812,60625,"chicago, il",360050,118,59,24,188.0769231,1250,493901,181
201811,60625,"chicago, il",338550,165,49,56,184.3937247,1149,471156,221
201810,60625,"chicago, il",335050,185,35,72,193.1282051,1147.5,457769,248
201809,60625,"chicago, il",338050,183,43,108,186.875,1100,466752,268
201808,60625,"chicago, il",312500,193,30.5,108,175.3129371,1100,439102,288
201807,60625,"chicago, il",319999.5,186,34.5,136,170.7142857,1000,447329,290
201806,60625,"chicago, il",309050,159,30,112,170.0069109,1000,466937,291
201805,60625,"chicago, il",326550,143,26,116,174.0134615,1000,477431,287
201804,60625,"chicago, il",362050,131,31.5,100,183.6918605,950,492428,277
201803,60625,"chicago, il",419950,118,27,116,184.8837209,1100,538621,251
201802,60625,"chicago, il",412450,100,34,72,208.3255382,1407.5,550859,203
201801,60625,"chicago, il",333300,107,63,68,195.4392363,1396.5,499373,170
201712,60625,"chicago, il",325050,132,63,32,191.9230769,1200,486933,210
201711,60625,"chicago, il",327450,168,51.5,56,184.2836257,1200,471054,249
201710,60625,"chicago, il",317500,186,40,76,178.9910159,1168,444893,275
201709,60625,"chicago, il",349550,180,37,92,176.6666667,1150,465730,280
201708,60625,"chicago, il",342550,183,40,108,171.8103448,1125,456089,304
201707,60625,"chicago, il",349050,176,32,100,180.5985552,1100,451752,315
201706,60625,"chicago, il",359950,167,38.5,128,184.1275486,1100,471400,326
201705,60625,"chicago, il",342000,153,39,88,181.9947793,1100,456296,323
201704,60625,"chicago, il",374950,145,40,116,180.5985552,1150,477598,306
201703,60625,"chicago, il",340000,141,35,92,172.0482456,1049,468144,291
201702,60625,"chicago, il",357550,131,36.5,104,184.5761494,1175,495198,246
201701,60625,"chicago, il",313550,127,73.5,68,171.7915789,1216,473356,203
201612,60625,"chicago, il",299650,153,70.5,24,166.9458403,1200,480030,226
201611,60625,"chicago, il",319050,191,55,52,172.8271605,1200,484533,279
201610,60625,"chicago, il",314950,207,47,76,158.6666667,1100,473073,295
201609,60625,"chicago, il",300050,215,43.5,88,159.0909091,1100,466708,321
201608,60625,"chicago, il",294500,201,39.5,92,167.6845238,1125,464182,321
201607,60625,"chicago, il",275050,209,43,112,159.355,1100,453840,359
202010,60626,"chicago, il",199050,151,30,88,145,948,224120,225
202009,60626,"chicago, il",199050,131,28,100,141.8939394,900,225689,213
202008,60626,"chicago, il",198050,112,26,112,154.9,1000,220603,200
202007,60626,"chicago, il",195049.5,106,32.5,72,154.3333333,1026,220810,183
202006,60626,"chicago, il",185050,104,32.5,52,151.3940397,975,222927,169
202005,60626,"chicago, il",185050,85,55,44,160,900,220855,127
202004,60626,"chicago, il",187500,91,40,32,145.3636364,895,218780,137
202003,60626,"chicago, il",189500,88,38.5,56,151.0013169,920,218881,149
202002,60626,"chicago, il",184950,87,71,56,147.0588235,950,221378,141
202001,60626,"chicago, il",187000,95,79.5,28,147.1394231,900,214907,128
201912,60626,"chicago, il",189050,119,65.5,24,146.2019231,900,210327,153
201911,60626,"chicago, il",192550,129,46,32,143.75,900,216881,169
201910,60626,"chicago, il",187500,133,36,64,144.1477273,920.5,219315,184
201909,60626,"chicago, il",189050,128,37.5,68,145.6298701,950,224003,182
201908,60626,"chicago, il",183907.1429,119,43,52,149.9480519,921.4285714,231346,181
201907,60626,"chicago, il",182550,119,43.5,60,150.9420691,900,236335,187
201906,60626,"chicago, il",189050,112,37,68,149.4117647,900,226889,189
201905,60626,"chicago, il",179550,105,38.5,72,139,900,223133,181
201904,60626,"chicago, il",169950,100,32.5,64,136.75,800,224128,188
201903,60626,"chicago, il",169950,95,37,60,131.5,785.7142857,230849,166
201902,60626,"chicago, il",168050,86,36.5,44,130.7481481,800,215845,141
201901,60626,"chicago, il",174300,87,69.5,56,141.3264875,800,209059,124
201812,60626,"chicago, il",179950,102,70,32,140.625,800,217176,145
201811,60626,"chicago, il",179950,141,51,36,137.5,800,219436,193
201810,60626,"chicago, il",184000,155,45,64,136.7045455,765,223407,206
201809,60626,"chicago, il",189050,149,40,68,137.5,800,229865,209
201808,60626,"chicago, il",187750,136,38.5,68,140.2272727,775,232359,207
201807,60626,"chicago, il",184800,121,43.5,72,144.95,800,227326,196
201806,60626,"chicago, il",189050,108,40,68,149.95,800,231046,210
201805,60626,"chicago, il",185050,102,32.5,72,151.2970498,808,228578,209
201804,60626,"chicago, il",197850,106,29,80,150.2552881,900,236682,192
201803,60626,"chicago, il",172050,96,35,76,142.7380952,900,206094,162
201802,60626,"chicago, il",167500,81,30,60,141.5833333,900,200894,141
201801,60626,"chicago, il",174500,74,68.5,52,138.8992281,915,220742,108
201712,60626,"chicago, il",179050,80,67,12,138.8888889,975,226110,128
201711,60626,"chicago, il",187050,111,56.5,36,140.6332556,950,225665,170
201710,60626,"chicago, il",182500,139,42,56,141.3428571,915,223781,203
201709,60626,"chicago, il",179950,133,37,68,140.9090909,900,230266,197
201708,60626,"chicago, il",177500,121,32,64,141.3928571,900,235240,201
201707,60626,"chicago, il",184550,118,35,80,130.5555556,800,238835,189
201706,60626,"chicago, il",179800,90,46,60,121.092437,800,233964,176
201705,60626,"chicago, il",179050,85,38.5,52,124.5734127,840,223801,194
201704,60626,"chicago, il",188550,84,40,52,135,900,217326,188
201703,60626,"chicago, il",179050,94,35.5,72,128.9492754,990,207987,196
201702,60626,"chicago, il",169500,91,49,56,121.84375,900,195150,166
201701,60626,"chicago, il",160025,88,83,44,116.2651515,903.5,180250,150
201612,60626,"chicago, il",168750,100,80.5,8,117.5,932,194607,153
201611,60626,"chicago, il",180000,129,71.5,28,125.8778409,941,211191,193
201610,60626,"chicago, il",182550,150,53,48,126.8571429,1000,216488,218
201609,60626,"chicago, il",184500,161,48.5,56,132.5694444,1000,221734,234
201608,60626,"chicago, il",191500,156,46,76,127.8174603,1000,220395,241
201607,60626,"chicago, il",199950,157,43,52,132.2222222,1000,229051,252
202010,60628,"chicago, il",95550,122,54,72,78.37301587,1200,109371,264
202009,60628,"chicago, il",93550,119,77.5,60,78.00010535,1173,104774,256
202008,60628,"chicago, il",98050,138,78,52,77.56883815,1200,105718,276
202007,60628,"chicago, il",98800,147,78.5,48,76.86463032,1196.5,106316,281
202006,60628,"chicago, il",98550,173,68.5,56,76.52859775,1193,106086,294
202005,60628,"chicago, il",105050,176,73,52,80.25247971,1219,111332,283
202004,60628,"chicago, il",108300,189,74.5,60,82.31601732,1200,111921,301
202003,60628,"chicago, il",113050,209,64,92,85.47077922,1215,114760,319
202002,60628,"chicago, il",110050,212,70,76,81.43322476,1232,111947,309
202001,60628,"chicago, il",110050,219,71,84,79.14208541,1200,110902,317
201912,60628,"chicago, il",110250,217,64,56,76.03434066,1200,109487,333
201911,60628,"chicago, il",100050,224,52,88,76.25362619,1188,108195,346
201910,60628,"chicago, il",108500,226,52,92,79.43181818,1200,108672,351
201909,60628,"chicago, il",100364.2857,219,49,92,71.28692999,1200,104991,348
201908,60628,"chicago, il",102864.2857,219,48,88,73.48988439,1217.142857,105806,337
201907,60628,"chicago, il",106250,211,52.5,92,76.41823218,1238,107190,330
201906,60628,"chicago, il",100050,194,51,80,75,1238,105435,328
201905,60628,"chicago, il",100049,196,53,76,76.5663474,1200,103732,319
201904,60628,"chicago, il",99999.5,201,52.5,92,75.874563,1199.142857,103143,321
201903,60628,"chicago, il",102906.7143,203,60,72,80.34294648,1193.142857,107295,327
201902,60628,"chicago, il",106800,214,65,72,82.79668813,1200,108864,333
201901,60628,"chicago, il",99850,229,58,88,72.03165375,1200,101277,333
201812,60628,"chicago, il",99550,245,59,100,67.53246753,1200,99884,360
201811,60628,"chicago, il",97050,231,63,76,64.13994169,1200,97472,371
201810,60628,"chicago, il",90050,255,51.5,92,63.25,1200,94419,381
201809,60628,"chicago, il",81950,257,51,104,61.58088235,1175,90083,371
201808,60628,"chicago, il",81050,235,55,92,62.04044118,1154.5,88241,346
201807,60628,"chicago, il",80050,228,53,100,62.35891004,1122.5,88132,347
201806,60628,"chicago, il",80050,224,58,92,57.59615385,1188,88566,352
201805,60628,"chicago, il",82500,200,59.5,80,59.43396226,1148.5,88612,323
201804,60628,"chicago, il",78550,206,66.5,80,56.06903796,1161.5,85019,332
201803,60628,"chicago, il",69950,216,79,76,52.67857143,1152,80900,327
201802,60628,"chicago, il",69550,233,78,68,52.2192029,1178.5,78306,332
201801,60628,"chicago, il",65000,248,80,68,47.78571429,1200,77482,336
201712,60628,"chicago, il",69050,269,77,72,50,1200,79611,362
201711,60628,"chicago, il",66650,268,70,68,50.87580128,1200,79871,374
201710,60628,"chicago, il",74200,271,64,92,56.45410431,1200,82802,375
201709,60628,"chicago, il",74050,259,61,88,53.54017502,1200,81892,355
201708,60628,"chicago, il",73750,249,60.5,84,53.85487528,1190,78720,355
201707,60628,"chicago, il",73450,250,72,80,53.41880342,1190,79598,356
201706,60628,"chicago, il",74750,257,76.5,76,55.487986,1200,80771,354
